Pulsar ID,Pulsar Class,Age,Period (P),Period Derivative (P˙),Magnetic Field (B),Initial Period (Pinit​),Initial B Field (Binit​),Galactic Longitude (l),Galactic Latitude (b),Distance,Dispersion Measure (DM),"Proper Motion (μl​,μb​)",Kick Velocity,Is Binary,Orbital Period (Pb​),Companion Mass (Mc​),Eccentricity (e),Radio Luminosity (L1400​),Single-Pulse Lum. Dist.,Radio Beaming Fraction,Viewing Angle (ζ),Inclination Angle (α),Nulling Fraction (NF)
J0002+6216,HE,3.063207e+05,1.153636e-01,5.967033e-15,8.395828e+11,,,1.173266e+02,-7.382051e-02,6.357000e+00,2.186000e+02,,1.062964e+03,,,,,,,,,,
J0006+1834,,5.241666e+06,6.937480e-01,2.097000e-15,1.220535e+12,,,1.081721e+02,-4.298499e+01,8.600000e-01,1.141000e+01,,,,,,,,,,,,
J0007+7303,NRAD,1.388691e+04,3.158732e-01,3.603905e-13,1.079675e+13,,,1.196596e+02,1.046308e+01,1.400000e+00,,,,,,,,,,,,,
J0011+08,,,2.552870e+00,,,,,1.062283e+02,-5.340705e+01,5.399000e+00,2.490000e+01,,,,,,,,,,,,
J0012+5431,RRAT,3.740843e+08,3.025301e+00,1.281342e-16,6.300381e+11,,,1.172305e+02,-7.911120e+00,5.427000e+00,1.313000e+02,,,,,,,,,,,,
J0014+4746,,3.482575e+07,1.240699e+00,5.644584e-16,8.468357e+11,,,1.164973e+02,-1.463122e+01,1.776000e+00,3.040500e+01,,2.322107e+02,,,,,,,,,,
J0021-0909,,3.529201e+07,2.314131e+00,1.038909e-15,1.569035e+12,,,1.002909e+02,-7.072646e+01,2.500000e+01,2.520000e+01,,,,,,,,,,,,
J0023+0923,HE,4.230558e+09,3.050203e-03,1.142345e-20,1.888917e+08,,,1.113831e+02,-5.284926e+01,1.818169e+00,1.432655e+01,,1.214271e+02,BT,,,7.068239e-06,,,,,,
J0024-7204C,,,5.756780e-03,-4.985030e-20,,,,3.059235e+02,-4.489218e+01,4.520000e+00,2.459090e+01,,1.250718e+02,,,,,,,,,,
J0024-7204D,,,5.357573e-03,-3.422042e-21,,,,3.058806e+02,-4.489331e+01,4.520000e+00,2.474120e+01,,1.250718e+02,,,,,,,,,,
J0024-7204E,,5.687705e+08,3.536329e-03,9.851030e-20,5.972651e+08,,,3.058835e+02,-4.488281e+01,4.520000e+00,2.423960e+01,,1.250718e+02,DD,,,3.159000e-04,,,,,,
J0024-7204F,,6.444382e+08,2.623579e-03,6.450286e-20,4.162810e+08,,,3.058986e+02,-4.489168e+01,4.520000e+00,2.438410e+01,,1.250718e+02,,,,,,,,,,
J0024-7204G,,,4.040379e-03,-4.215844e-20,,,,3.058915e+02,-4.489332e+01,4.520000e+00,2.443430e+01,,1.250718e+02,,,,,,,,,,
J0024-7204H,,,3.210341e-03,-1.829366e-21,,,,3.058956e+02,-4.490211e+01,4.520000e+00,2.437500e+01,,1.250718e+02,DD,,,7.055800e-02,,,,,,
J0024-7204I,,,3.484992e-03,-4.587352e-20,,,,3.058915e+02,-4.489332e+01,4.520000e+00,2.443030e+01,,1.250718e+02,ELL1,,,,,,,,,
J0024-7204J,,,2.100634e-03,-9.791695e-21,,,,3.059092e+02,-4.490291e+01,4.520000e+00,2.459370e+01,,1.250718e+02,BTX,,,,,,,,,
J0024-7204L,,,4.346168e-03,-1.220449e-19,,,,3.058980e+02,-4.488779e+01,4.520000e+00,2.439860e+01,,1.250718e+02,,,,,,,,,,
J0024-7204M,,,3.676643e-03,-3.841867e-20,,,,3.059126e+02,-4.487671e+01,4.520000e+00,2.442600e+01,,1.250718e+02,,,,,,,,,,
J0024-7204N,,,3.053954e-03,-2.185697e-20,,,,3.058899e+02,-4.489652e+01,4.520000e+00,2.455680e+01,,1.250718e+02,,,,,,,,,,
J0024-7204O,,1.379973e+09,2.643343e-03,3.034932e-20,2.866165e+08,,,3.058966e+02,-4.488882e+01,4.520000e+00,2.435800e+01,,1.250718e+02,BTX,,,,,,,,,
J0024-7204P,,8.698300e+07,3.643021e-03,6.635800e-19,1.573358e+09,,,3.058716e+02,-4.490378e+01,4.520000e+00,2.429000e+01,,1.250718e+02,BT,,,,,,,,,
J0024-7204Q,,1.878999e+09,4.033181e-03,3.400848e-20,3.747723e+08,,,3.058770e+02,-4.489894e+01,4.520000e+00,2.427940e+01,,1.250718e+02,ELL1,,,8.028076e-05,,,,,,
J0024-7204R,,3.717149e+08,3.480463e-03,1.483519e-19,7.271349e+08,,,3.058915e+02,-4.489031e+01,4.520000e+00,2.436100e+01,,1.250718e+02,ELL1,,,1.044031e-04,,,,,,
J0024-7204S,,,2.830406e-03,-1.205413e-19,,,,3.058984e+02,-4.489183e+01,4.520000e+00,2.438179e+01,,1.250718e+02,ELL1,,,3.975550e-04,,,,,,
J0024-7204T,,4.092251e+08,7.588480e-03,2.938046e-19,1.510973e+09,,,3.058905e+02,-4.489364e+01,4.520000e+00,2.442100e+01,,1.250718e+02,ELL1,,,4.003124e-04,,,,,,
J0024-7204U,,7.225608e+08,4.342827e-03,9.522788e-20,6.507562e+08,,,3.058905e+02,-4.490467e+01,4.520000e+00,2.434000e+01,,1.250718e+02,ELL1,,,1.459109e-04,,,,,,
J0024-7204V,,,4.810168e-03,,,,,3.058948e+02,-4.488933e+01,4.520000e+00,2.410500e+01,,1.250718e+02,BTX,,,,,,,,,
J0024-7204W,,,2.352345e-03,-8.655263e-20,,,,3.058943e+02,-4.489038e+01,4.520000e+00,2.437000e+01,,1.250718e+02,BTX,,,,,,,,,
J0024-7204X,,4.117430e+09,4.771523e-03,1.836102e-20,2.995207e+08,,,3.058774e+02,-4.495163e+01,4.520000e+00,2.453800e+01,,1.250718e+02,ELL1,,,4.472136e-07,,,,,,
J0024-7204Y,,,2.196657e-03,-3.517211e-20,,,,3.059031e+02,-4.489148e+01,4.520000e+00,2.447500e+01,,1.250718e+02,ELL1,,,3.000000e-06,,,,,,
J0024-7204Z,,,4.554447e-03,-4.542715e-21,,,,3.058936e+02,-4.488697e+01,4.520000e+00,2.445000e+01,,1.250718e+02,,,,,,,,,,
J0024-7204aa,,,1.840000e-03,,,,,3.058948e+02,-4.488933e+01,4.520000e+00,2.492100e+01,,1.250718e+02,,,,,,,,,,
J0024-7204ab,,5.977374e+09,3.704639e-03,9.819775e-21,1.930073e+08,,,3.058906e+02,-4.489119e+01,4.520000e+00,2.432560e+01,,1.250718e+02,,,,,,,,,,
J0024-7204ac,,,2.740000e-03,,,,,3.058948e+02,-4.488934e+01,4.520000e+00,2.446000e+01,,1.250718e+02,BT,,,,,,,,,
J0024-7204ad,,,3.740000e-03,,,,,3.058948e+02,-4.488934e+01,4.520000e+00,2.441000e+01,,1.250718e+02,BT,,,,,,,,,
J0026+6320,,3.349128e+07,3.183578e-01,1.506086e-16,2.215810e+11,,,1.201765e+02,5.934903e-01,6.619000e+00,2.450600e+02,,,,,,,,,,,,
J0026-1955,,,1.306150e+00,,,,,8.329077e+01,-8.082881e+01,2.500000e+01,2.086900e+01,,,,,,,,,,,,
J0030+0451,HE,7.577163e+09,4.865453e-03,1.017379e-20,2.251402e+08,,,1.131411e+02,-5.761132e+01,3.436401e-01,4.331000e+00,,1.003761e+01,,,,,,,,,,
J0032+6946,,1.624448e+08,3.680378e-02,3.589656e-18,1.163115e+10,,,1.213009e+02,6.962112e+00,2.289000e+00,7.999880e+01,,,DD,,,5.317470e-04,,,,,,
J0033+57,,,3.150000e-01,,,,,1.204105e+02,-5.781454e+00,2.251000e+00,7.565000e+01,,,,,,,,,,,,
J0033+61,,,9.120000e-01,,,,,1.206980e+02,-1.791747e+00,1.654000e+00,3.770000e+01,,,,,,,,,,,,
J0034+69,,,3.680412e-02,,,,,1.214109e+02,6.896433e+00,2.283000e+00,8.001000e+01,,,,,,,,,,,,
J0034-0534,HE,5.989157e+09,1.877182e-03,4.966000e-21,9.770269e+07,,,1.114922e+02,-6.806857e+01,1.348000e+00,1.376517e+01,,7.749777e+01,ELL1,,,4.313931e-06,,,,,,
J0034-0721,,3.652741e+07,9.429515e-01,4.090124e-16,6.284387e+11,,,1.104217e+02,-6.981441e+01,1.030000e+00,1.605545e+01,,7.428458e+01,,,,,,,,,,
J0036-1033,,6.691594e+07,9.000093e-01,2.131000e-16,4.431647e+11,,,1.100333e+02,-7.304422e+01,2.500000e+01,2.310000e+01,,,,,,,,,,,,
J0038-2501,,5.356255e+09,2.569265e-01,7.600000e-19,1.414038e+10,,,6.741329e+01,-8.635369e+01,6.040000e-01,5.710000e+00,,,,,,,,,,,,
J0039+35,,,5.367000e-01,,,,,1.201213e+02,-2.705441e+01,2.500000e+01,5.304000e+01,,,,,,,,,,,,
J0040+5716,,6.154005e+06,1.118225e+00,2.878973e-15,1.815655e+12,,,1.214524e+02,-5.566872e+00,2.420000e+00,9.251500e+01,,1.550666e+02,,,,,,,,,,
J0040-7326,,1.126806e+06,3.986566e-01,5.605517e-15,1.512716e+12,,,3.040191e+02,-4.366435e+01,5.821600e+01,8.570000e+01,,,,,,,,,,,,
J0040-7335,,9.646096e+04,1.452182e-01,2.385259e-14,1.883338e+12,,,3.039564e+02,-4.350908e+01,6.117600e+01,1.982700e+02,,,,,,,,,,,,
J0040-7337,,2.787470e+04,5.988856e-02,3.404080e-14,1.444847e+12,,,3.039675e+02,-4.348820e+01,5.871700e+01,1.017900e+02,,,,,,,,,,,,
J0043-73,,1.592138e+06,9.374344e-01,9.328811e-15,2.992496e+12,,,3.037480e+02,-4.378311e+01,5.910300e+01,1.208000e+02,,,,,,,,,,,,
J0044-7314,,3.569218e+06,3.969135e-01,1.761931e-15,8.462375e+11,,,3.035812e+02,-4.388693e+01,5.795500e+01,7.860000e+01,,,,,,,,,,,,
J0045-7042,,4.023597e+06,6.323358e-01,2.490000e-15,1.269766e+12,,,3.036521e+02,-4.641788e+01,5.970000e+01,7.130000e+01,,,,,,,,,,,,
J0045-7319,,3.288214e+06,9.262759e-01,4.463200e-15,2.057517e+12,,,3.035138e+02,-4.380414e+01,5.970000e+01,1.046000e+02,,,BT,,,8.079490e-01,,,,,,
J0048+3412,,8.190002e+06,1.217094e+00,2.354541e-15,1.713031e+12,,,1.222553e+02,-2.866574e+01,4.500000e+00,3.992000e+01,,,,,,,,,,,,
J0048-7317,,3.805554e+04,7.931418e-02,3.302167e-14,1.637664e+12,,,3.031799e+02,-4.383094e+01,1.000000e+02,2.924200e+02,,,,,,,,,,,,
J0050+03,,,1.366560e+00,,,,,1.224848e+02,-5.907095e+01,2.500000e+01,2.650000e+01,,,,,,,,,,,,
J0051+0423,,,3.547320e-01,0.000000e+00,,,,1.229623e+02,-5.849147e+01,1.250000e+00,1.393000e+01,,,,,,,,,,,,
J0052-72,,2.193569e+05,1.914471e-01,1.382813e-14,1.646479e+12,,,3.029169e+02,-4.505499e+01,6.025200e+01,1.593000e+02,,,,,,,,,,,,
J0054+66,RRAT,,1.390000e+00,,,,,1.231928e+02,3.129550e+00,9.010000e-01,1.500000e+01,,,,,,,,,,,,
J0054+6650,,3.967889e+06,1.390217e+00,5.551230e-15,2.811163e+12,,,,,,,,,,,,,,,,,,
J0054+69,RRAT,,,,,,,1.231997e+02,6.563160e+00,2.347000e+00,9.030000e+01,,,,,,,,,,,,
J0054+6946,,1.834377e+07,8.329113e-01,7.194097e-16,7.833169e+11,,,1.232408e+02,6.901732e+00,2.757000e+00,1.165200e+02,,,,,,,,,,,,
J0054-7228,,4.822210e+05,2.909448e-01,9.559397e-15,1.687604e+12,,,3.025653e+02,-4.464984e+01,5.850700e+01,9.240000e+01,,,,,,,,,,,,
J0055+5117,,3.513748e+06,2.115171e+00,9.537641e-15,4.545098e+12,,,1.236211e+02,-1.157580e+01,2.800000e+00,4.401300e+01,,2.695716e+02,,,,,,,,,,
J0056+4756,,2.246958e+06,4.720367e-01,3.328487e-15,1.268415e+12,,,1.237964e+02,-1.492711e+01,1.123000e+00,1.813540e+01,,,,,,,,,,,,
J0057-7201,,1.169389e+08,7.380624e-01,1.000000e-16,2.749138e+11,,,3.022438e+02,-4.509790e+01,3.475000e+00,2.700000e+01,,,,,,,,,,,,
J0058+4950,,1.963864e+07,9.960235e-01,8.035708e-16,9.053090e+11,,,1.240453e+02,-1.301664e+01,2.644000e+00,6.690000e+01,,,,,,,,,,,,
J0058+6125,,,6.370000e-01,,,,,1.237170e+02,-1.445078e+00,2.597000e+00,1.283000e+02,,,,,,,,,,,,
J0058-7218,NRAD,1.193316e+04,2.176611e-02,2.889957e-14,8.025758e+11,,,3.021991e+02,-4.481685e+01,5.970000e+01,,,,,,,,,,,,,
J0059+69,,,1.145900e+00,,,,,1.236292e+02,7.055835e+00,2.048000e+00,6.353000e+01,,,,,,,,,,,,
J0100+8023,,6.679277e+07,1.493601e+00,3.543000e-16,7.361272e+11,,,1.233181e+02,1.752980e+01,2.847000e+00,5.600620e+01,,,,,,,,,,,,
J0100-7211,AXP,6.759332e+03,8.020392e+00,1.880000e-11,3.929404e+14,,,3.019303e+02,-4.491753e+01,5.970000e+01,,,,,,,,,,,,,
J0101-6422,HE,7.900995e+09,2.573152e-03,5.160000e-21,1.166024e+08,,,3.011923e+02,-5.272027e+01,1.001000e+00,1.192100e+01,,7.413031e+01,BT,,,0.000000e+00,,,,,,
J0102+4839,HE,4.114928e+09,2.964112e-03,1.141297e-20,1.861215e+08,,,1.248741e+02,-1.416685e+01,2.310000e+00,5.350410e+01,,4.265516e+01,BT,,,,,,,,,
J0102+6537,,4.467690e+06,1.679164e+00,5.954923e-15,3.199887e+12,,,1.240796e+02,2.773410e+00,2.500000e+00,6.585300e+01,,1.115075e+02,,,,,,,,,,
J0103+54,RRAT,,3.543040e-01,,,,,1.247408e+02,-8.795633e+00,1.998000e+00,5.480000e+01,,,,,,,,,,,,
J0104+64,,,1.386000e+00,,,,,1.243084e+02,1.161830e+00,1.711000e+00,4.460000e+01,,,,,,,,,,,,
J0105-7208,,2.057744e+05,3.067371e-01,2.361789e-14,2.723665e+12,,,3.013949e+02,-4.493767e+01,5.996700e+01,1.204000e+02,,,,,,,,,,,,
J0106+4855,HE,3.078990e+06,8.315731e-02,4.279156e-16,1.908883e+11,,,1.254651e+02,-1.386700e+01,3.063000e+00,7.090000e+01,,,,,,,,,,,,
J0107+1322,,2.761483e+07,1.197383e+00,6.870000e-16,9.177933e+11,,,1.289915e+02,-4.930525e+01,2.349000e+00,2.167000e+01,,,,,,,,,,,,
J0108+6608,,1.558384e+06,1.283660e+00,1.305093e-14,4.141863e+12,,,1.246461e+02,3.327557e+00,2.140000e+00,3.054820e+01,,4.874235e+02,,,,,,,,,,
J0108+6905,,3.528640e+08,1.071118e+00,4.809456e-17,2.296766e+11,,,1.244609e+02,6.276854e+00,1.981000e+00,6.106200e+01,,,,,,,,,,,,
J0108-1431,,3.216317e+08,8.075647e-01,3.978180e-17,1.813764e+11,,,1.409344e+02,-7.681691e+01,2.100000e-01,2.171291e+00,,1.691976e+02,,,,,,,,,,
J0109+11,,,4.327000e-01,,,,,1.297928e+02,-5.110431e+01,1.566000e+00,1.700000e+01,,,,,,,,,,,,
J0110-22,,,1.262000e+00,,,,,1.633769e+02,-8.335990e+01,2.500000e+01,2.080000e+01,,,,,,,,,,,,
J0110-2223,,3.219259e+07,1.261960e+00,6.210915e-16,8.958814e+11,,,,,,,,,,,,,,,,,,
J0111+6624,,8.148358e+06,4.301872e+00,8.364759e-15,6.070234e+12,,,1.249279e+02,3.608510e+00,2.412000e+00,1.112000e+02,,,,,,,,,,,,
J0111-7131,,1.538252e+06,6.885415e-01,7.092000e-15,2.236142e+12,,,3.006691e+02,-4.551043e+01,5.970000e+01,7.940000e+01,,,,,,,,,,,,
J0113-7220,,1.062627e+06,3.258830e-01,4.859000e-15,1.273369e+12,,,3.006152e+02,-4.468802e+01,5.970000e+01,1.254900e+02,,,,,,,,,,,,
J0115+6325,,5.166956e+06,5.214554e-01,1.599000e-15,9.240231e+11,,,1.256482e+02,6.874022e-01,1.931000e+00,6.506900e+01,,,,,,,,,,,,
J0117+5914,HE,2.747380e+05,1.014391e-01,5.849955e-15,7.795228e+11,,,1.262830e+02,-3.457125e+00,1.768000e+00,4.942070e+01,,1.541017e+02,,,,,,,,,,
J0120+1837,,1.527027e+09,1.313385e+00,1.362735e-17,1.353791e+11,,,,,,,,,,,,,,,,,,
J0121+53,RRAT,,2.724785e+00,,,,,1.273783e+02,-9.133005e+00,2.644000e+00,9.138000e+01,,,,,,,,,,,,
J0122+1416,,5.786821e+06,1.388994e+00,3.803000e-15,2.325752e+12,,,1.340297e+02,-4.794025e+01,1.583000e+00,1.769000e+01,,,,,,,,,,,,
J0125+62,,,1.708230e+00,,,,,1.268986e+02,-2.192461e-02,2.403000e+00,1.180000e+02,,,,,,,,,,,,
J0125-2327,,3.162081e+09,3.675375e-03,1.841598e-20,2.632681e+08,,,1.889320e+02,-8.156940e+01,1.190468e+00,9.597400e+00,,2.178329e+02,ELL1,,,5.375872e-07,,,,,,
J0129+36,,,1.089000e+00,,,,,1.314917e+02,-2.615498e+01,2.500000e+01,5.400000e+01,,,,,,,,,,,,
J0131-7310,,3.131425e+06,3.481240e-01,1.761400e-15,7.924028e+11,,,2.989439e+02,-4.364762e+01,5.970000e+01,2.052200e+02,,,,,,,,,,,,
J0133-6957,,6.119415e+07,4.634737e-01,1.200000e-16,2.386455e+11,,,2.976906e+02,-4.673920e+01,2.441000e+00,2.294800e+01,,,,,,,,,,,,
J0134-2937,,2.768772e+07,1.369616e-01,7.837504e-17,1.048427e+11,,,2.302512e+02,-8.024967e+01,2.500000e+01,2.179798e+01,,2.279857e+03,,,,,,,,,,
J0137+1654,,5.373281e+08,4.147630e-01,1.223000e-17,7.207144e+10,,,1.384492e+02,-4.457085e+01,3.059000e+00,2.608000e+01,,,,,,,,,,,,
J0137+6349,,1.185180e+07,7.179627e-01,9.598060e-16,8.400259e+11,,,1.279552e+02,1.401907e+00,9.097000e+00,2.855000e+02,,,,,,,,,,,,
J0139+3336,RRAT,9.579820e+06,1.247961e+00,2.064000e-15,1.624072e+12,,,1.343807e+02,-2.817429e+01,1.470000e+00,2.120000e+01,,,,,,,,,,,,
J0139+5621,,3.556269e+05,1.775344e+00,7.909588e-14,1.199135e+13,,,1.296090e+02,-5.885309e+00,2.410000e+00,1.018400e+02,,,,,,,,,,,,
J0139+5814,HE,4.029921e+05,2.724506e-01,1.071167e-14,1.728712e+12,,,1.292160e+02,-4.044051e+00,2.600000e+00,7.381140e+01,,3.120220e+02,,,,,,,,,,
J0141+6009,,4.954723e+07,1.222949e+00,3.910703e-16,6.998122e+11,,,1.291467e+02,-2.105304e+00,2.300000e+00,3.492600e+01,,,,,,,,,,,,
J0141+63,,,4.668590e-02,,,,,1.284971e+02,7.983645e-01,8.774000e+00,2.728000e+02,,,,,,,,,,,,
J0141+6303,,4.492723e+08,4.668028e-02,1.646227e-18,8.870775e+09,,,1.285952e+02,7.466678e-01,8.788000e+00,2.727620e+02,,,,,,,,,,,,
J0146+31,,,9.381000e-01,,,,,1.365320e+02,-3.035343e+01,1.825000e+00,2.500000e+01,,,,,,,,,,,,
J0146+6145,AXP,6.907050e+04,8.688994e+00,1.993164e-12,1.331699e+14,,,1.293840e+02,-4.308455e-01,3.600000e+00,,,7.712536e+01,,,,,,,,,,
J0147+5922,,1.211436e+07,1.963214e-01,2.567635e-16,2.271959e+11,,,1.300588e+02,-2.722809e+00,1.900000e+00,4.011100e+01,,6.696894e+01,,,,,,,,,,
J0149+29,,,2.654000e+00,,,,,1.377659e+02,-3.204160e+01,3.256000e+00,3.500000e+01,,,,,,,,,,,,
J0151-0635,,5.328828e+07,1.464665e+00,4.354844e-16,8.081750e+11,,,1.603685e+02,-6.500397e+01,2.500000e+01,2.548975e+01,,1.419494e+03,,,,,,,,,,
J0152+0948,,2.559882e+07,2.746647e+00,1.700000e-15,2.186633e+12,,,1.468119e+02,-5.022124e+01,2.476000e+00,2.288000e+01,,,,,,,,,,,,
J0152-1637,,1.014954e+07,8.327429e-01,1.299961e-15,1.052860e+12,,,1.793061e+02,-7.245661e+01,9.300000e-01,1.202526e+01,,1.380498e+02,,,,,,,,,,
J0154+1833,HE,1.283640e+10,2.364570e-03,2.918601e-21,8.406465e+07,,,1.431850e+02,-4.180966e+01,1.623000e+00,1.980000e+01,,1.047425e+02,,,,,,,,,,
J0156+04,RRAT,,,,,,,1.519749e+02,-5.515487e+01,2.500000e+01,2.750000e+01,,,,,,,,,,,,
J0156+3949,,1.893090e+08,1.811561e+00,1.516169e-16,5.303350e+11,,,1.363695e+02,-2.133236e+01,4.920000e+00,5.983300e+01,,,,,,,,,,,,
J0157+6212,,1.972268e+05,2.351745e+00,1.889254e-13,2.132997e+13,,,1.305865e+02,3.264477e-01,1.820000e+00,3.021000e+01,,3.867967e+02,,,,,,,,,,
J0158+21,,,5.053000e-01,,,,,1.432077e+02,-3.908422e+01,1.568000e+00,2.000000e+01,,,,,,,,,,,,
J0201+7005,RRAT,3.876485e+06,1.349184e+00,5.514413e-15,2.760167e+12,,,1.288891e+02,8.033355e+00,1.172000e+00,2.102900e+01,,,,,,,,,,,,
J0203-0150,,5.739588e+09,5.173322e-03,1.428088e-20,2.750503e+08,,,1.603165e+02,-5.936536e+01,1.837000e+00,1.921880e+01,,,ELL1,,,1.937726e-04,,,,,,
J0205+6449,HE,5.373849e+03,6.571593e-02,1.937543e-13,3.610862e+12,,,1.307194e+02,3.084150e+00,3.200000e+00,1.407000e+02,,2.276473e+01,,,,,,,,,,
J0206-4028,,8.353485e+06,6.305515e-01,1.195966e-15,8.787588e+11,,,2.585946e+02,-6.963299e+01,1.271000e+00,1.299513e+01,,1.657908e+02,,,,,,,,,,
J0209+4331,,2.394322e+08,8.638826e-01,5.716606e-17,2.248777e+11,,,1.376859e+02,-1.709444e+01,2.531000e+00,5.729000e+01,,,,,,,,,,,,
J0209+5759,,1.211044e+06,1.063906e+00,1.391905e-14,3.894094e+12,,,1.331624e+02,-3.314435e+00,1.743000e+00,5.528200e+01,,,,,,,,,,,,
J0210+5845,,1.844956e+05,1.766219e+00,1.516787e-13,1.656283e+13,,,1.330991e+02,-2.538583e+00,1.952000e+00,7.678940e+01,,1.129822e+01,,,,4.600000e-01,,,,,,
J0211+4235,,5.019372e+09,3.507310e-01,1.107110e-18,1.994033e+10,,,1.382143e+02,-1.790501e+01,2.240000e+00,4.970000e+01,,,,,,,,,,,,
J0211-8159,,7.167022e+07,3.231999e+00,7.144938e-16,1.537747e+12,,,2.995925e+02,-3.460595e+01,1.656000e+00,2.581000e+01,,,,,,,,,,,,
J0212+5222,,9.036593e+05,3.763864e-01,6.599260e-15,1.594830e+12,,,1.353311e+02,-8.519949e+00,1.558000e+00,3.821000e+01,,,,,,,,,,,,
J0214+5222,,1.315636e+09,2.457529e-02,2.959573e-19,2.729065e+09,,,1.356322e+02,-8.422999e+00,1.161000e+00,2.203710e+01,,8.444654e+01,DD,,,5.328030e-03,,,,,,
J0215+6218,,1.313435e+07,5.488798e-01,6.621171e-16,6.100368e+11,,,1.325754e+02,1.030279e+00,2.004000e+00,8.400000e+01,,,,,,,,,,,,
J0218+4232,HE,4.755722e+08,2.323091e-03,7.739550e-20,4.290826e+08,,,1.395081e+02,-1.752683e+01,3.150000e+00,6.125200e+01,,9.748407e+01,ELL1,,,6.801470e-06,,,,,,
J0220+3626,,,1.029700e+00,,,,,1.423170e+02,-2.304013e+01,2.240000e+00,4.000000e+01,,,,,,,,,,,,
J0227+3356,,6.890518e+06,1.240102e+00,2.851489e-15,1.902894e+12,,,1.446567e+02,-2.486961e+01,1.595000e+00,2.700000e+01,,,,,,,,,,,,
J0229+20,,,8.069000e-01,,,,,1.515793e+02,-3.641668e+01,2.088000e+00,2.700000e+01,,,,,,,,,,,,
J0231+7026,,7.472846e+06,1.466820e+00,3.109975e-15,2.161309e+12,,,1.311553e+02,9.181091e+00,1.755000e+00,4.667940e+01,,,,,,,,,,,,
J0241+16,,,1.545400e+00,,,,,1.579637e+02,-3.918533e+01,9.360000e-01,1.600000e+01,,,,,,,,,,,,
J0242+62,,,5.920000e-01,,,,,1.351871e+02,2.750752e+00,2.170000e-01,3.920000e+00,,,,,,,,,,,,
J0243+6027,,,1.473000e+00,,,,,1.362709e+02,5.001720e-01,2.717000e+00,1.410000e+02,,,,,,,,,,,,
J0244+14,,,2.128100e+00,,,,,1.599143e+02,-4.014041e+01,2.796000e+00,3.100000e+01,,,,,,,,,,,,
J0248+4230,HE,2.442233e+09,2.600835e-03,1.687297e-20,2.119836e+08,,,1.448773e+02,-1.532239e+01,1.853000e+00,4.826340e+01,,,,,,,,,,,,
J0248+6021,HE,6.243150e+04,2.170940e-01,5.509473e-14,3.499685e+12,,,1.369027e+02,6.973302e-01,2.000000e+00,3.700000e+02,,6.436549e+02,,,,,,,,,,
J0250+5854,,1.372959e+07,2.353538e+01,2.716000e-14,2.558441e+13,,,1.377673e+02,-5.047611e-01,1.558000e+00,4.528100e+01,,,,,,,,,,,,
J0251+2606,HE,5.318203e+09,2.541554e-03,7.571824e-21,1.403783e+08,,,1.538805e+02,-2.948553e+01,1.170000e+00,2.021660e+01,,,ELL1,,,1.142847e-04,,,,,,
J0255-5304,,2.274370e+08,4.477085e-01,3.118891e-17,1.195770e+11,,,2.698615e+02,-5.531001e+01,1.846000e+00,1.794300e+01,,2.272105e+02,,,,,,,,,,
J0301+35,,,5.680400e-01,,,,,1.509146e+02,-2.073634e+01,3.100000e+00,5.743000e+01,,,,,,,,,,,,
J0302+2252,,2.318349e+08,1.207165e+00,8.250000e-17,3.193451e+11,,,1.584360e+02,-3.081543e+01,1.013000e+00,1.899000e+01,,,,,,,,,,,,
J0304+1932,,1.697150e+07,1.387586e+00,1.295405e-15,1.356696e+12,,,1.611350e+02,-3.327022e+01,7.490000e-01,1.579181e+01,,1.331027e+02,,,,,,,,,,
J0305+11,,,8.621000e-01,,,,,1.674632e+02,-3.966220e+01,1.838000e+00,2.797000e+01,,,,,,,,,,,,
J0307+7443,HE,2.896798e+09,3.156089e-03,1.726223e-20,2.361963e+08,,,1.317043e+02,1.422363e+01,3.860000e-01,6.343000e+00,,5.787009e+00,BT,,,3.321388e-03,,,,,,
J0312-0921,HE,2.975831e+09,3.704336e-03,1.972278e-20,2.735201e+08,,,1.915096e+02,-5.237804e+01,8.170000e-01,2.050000e+01,,,ELL1,,,,,,,,,
J0317+13,,,1.974300e+00,,,,,1.687627e+02,-3.603977e+01,3.670000e-01,1.290000e+01,,,,,,,,,,,,
J0318+0253,HE,4.668026e+09,5.189852e-03,1.761521e-20,3.059647e+08,,,1.784569e+02,-4.360461e+01,1.328000e+00,2.598000e+01,,,,,,,,,,,,
J0323+3944,,7.558049e+07,3.032072e+00,6.356175e-16,1.404810e+12,,,1.521804e+02,-1.433838e+01,9.400000e-01,2.618980e+01,,1.809717e+02,,,,,,,,,,
J0324+5239,,1.399849e+07,3.366202e-01,3.810000e-16,3.623953e+11,,,1.450938e+02,-3.480322e+00,2.290000e+00,1.154640e+02,,,,,,,,,,,,
J0325+6744,,1.392097e+07,1.364679e+00,1.553198e-15,1.473257e+12,,,1.367153e+02,9.089285e+00,1.929000e+00,6.528000e+01,,,,,,,,,,,,
J0329+1654,,6.575517e+07,8.933200e-01,2.152500e-16,4.437364e+11,,,1.684992e+02,-3.168271e+01,2.557000e+00,4.082000e+01,,,,,,,,,,,,
J0332+5434,,5.527060e+06,7.145197e-01,2.048265e-15,1.224194e+12,,,1.449954e+02,-1.220591e+00,1.680000e+00,2.676410e+01,,1.584014e+02,,,,,,,,,,
